#{"t_start": 1768967348.2015834, "env_id": "parking-basic-v0"}
r,l,t
-45.847974,100,2975.429019
-52.532544,100,2978.365496
-43.752036,100,2981.233808
-32.512353,100,2984.22238
-38.857684,100,2987.807364
-34.747236,100,2990.966097
-42.089141,100,2993.894132
-26.632126,100,2996.839155
-44.981085,100,2999.845178
-57.32045,100,3002.939487
-42.911727,100,3006.608239
-51.057304,100,3009.603335
-35.499621,100,3012.513411
-41.774591,100,3015.377483
-38.838632,100,3018.175954
-50.997452,100,3021.085146
-42.740037,100,3023.981062
-52.123437,100,3026.935378
-42.437027,100,3029.799459
-57.364728,100,3032.791034
-44.85993,100,3035.732033
-55.145247,100,3039.363623
-76.416439,100,3042.265741
-55.606831,100,3045.212391
-107.226458,100,3048.14759
-56.736465,100,3051.430895
-55.473821,100,3054.466308
-52.704554,100,3057.516559
-57.912805,100,3060.339691
-51.054516,100,3063.190993
-68.644229,100,3066.099532
-70.79083,100,3068.927152
-60.069058,100,3071.78829
-49.078582,100,3074.695903
-61.861063,100,3077.610541
-52.832582,100,3080.698588
-50.58903,100,3083.611225
-32.586241,100,3086.511849
-41.936661,100,3089.463611
-51.273319,100,3092.388397
-52.522138,100,3095.229328
-37.222157,100,3098.15958
-53.168285,100,3101.091385
-45.689195,100,3104.042584
-42.010446,100,3107.018533
-53.133023,100,3109.911969
-42.178015,100,3113.202687
-46.625168,100,3116.298544
-35.323726,100,3119.146519
-43.244838,100,3122.077732
-46.711163,100,3125.755001
-39.007676,100,3128.686065
-42.499669,100,3131.666684
-32.513641,100,3134.658556
-37.901398,100,3137.619446
-51.586596,100,3140.519763
-45.745419,100,3143.466223
-53.051447,100,3146.715959
-54.327821,100,3149.840314
-42.132999,100,3152.838729
-38.597122,100,3155.802487
-49.538114,100,3158.730828
-44.639638,100,3161.63253
-59.222742,100,3164.489756
-38.168044,100,3167.378356
-46.289428,100,3170.29814
-63.940275,100,3173.553061
-51.895122,100,3176.547234
-39.981714,100,3180.018132
-40.459523,100,3182.991907
-45.388737,100,3185.809665
-43.431719,100,3188.690749
-52.997841,100,3191.84511
-54.765104,100,3195.066323
-53.274713,100,3199.960795
-54.889828,100,3205.025818
-70.039931,100,3207.963699
-61.144149,100,3210.807904
-45.536875,100,3214.161909
-32.335454,100,3217.911334
-64.748162,100,3220.877096
-46.662984,100,3223.86943
-68.755738,100,3226.914099
-64.425336,100,3229.915836
-75.913029,100,3233.280749
-55.014356,100,3236.871434
-34.400811,100,3240.442271
-6.189592,20,3241.045497
-53.274682,100,3244.010108
-42.268615,100,3247.201096
-70.509195,100,3250.143373
-81.530877,100,3253.095638
-65.848549,100,3255.990517
-68.839034,100,3258.810943
-71.084362,100,3261.731607
-68.126673,100,3264.63249
-70.728447,100,3267.611066
-48.456163,100,3270.521356
-74.303814,100,3273.978814
-68.943964,100,3276.950358
-46.363914,100,3281.849268
