#{"t_start": 1769134576.1673105, "env_id": "parking-basic-boundary-v0"}
r,l,t
0,100,5754.226781
0,100,5758.487993
0,100,5762.745051
0,100,5770.368407
0,100,5774.587724
0,100,5778.886778
0,100,5783.097285
0,100,5787.321959
0,100,5791.564829
0,100,5795.740065
0,100,5799.982797
0,100,5804.218072
0,100,5808.4739
0,100,5812.78761
0,100,5817.057884
0,100,5821.286578
0,100,5825.459683
0,100,5829.65275
0,100,5833.873901
0,100,5838.122268
0,100,5842.433527
0,100,5846.6511
0,100,5850.930912
0,100,5855.255196
0,100,5859.50081
0,100,5863.792262
0,100,5868.095123
0,100,5872.482377
0,100,5876.698798
0,100,5880.907663
0,100,5885.141006
0,100,5889.426154
0,100,5893.672928
0,100,5897.993364
0,100,5902.393061
0,100,5906.698331
0,100,5910.910049
0,100,5915.126736
0,100,5919.367466
0,100,5923.619832
0,100,5927.888261
0,100,5932.315196
0,100,5936.661872
0,100,5941.751735
0,100,5946.012607
0,100,5950.371516
0,100,5954.646072
0,100,5958.888335
0,100,5963.168886
0,100,5967.498258
0,100,5971.73429
0,100,5976.000334
0,100,5980.314525
0,100,5984.527478
0,100,5988.812684
0,100,5993.184983
0,100,5997.474095
0,100,6001.642375
0,100,6005.837541
0,100,6010.082533
0,100,6014.286101
0,100,6018.521833
0,100,6022.788042
0,100,6027.091772
0,100,6031.382808
0,100,6038.920916
0,100,6043.232584
0,100,6047.473379
0,100,6051.768497
0,100,6056.133871
0,100,6060.458304
0,100,6064.833349
0,100,6069.031717
0,100,6073.277087
0,100,6077.657338
0,100,6081.910359
0,100,6086.152659
0,100,6090.428947
0,100,6094.664287
0,100,6098.943605
0,100,6103.144388
0,100,6107.408585
